MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21724288,1575042.0,85658,-111.095457,32.467996,0.48,500.0,2017,3,3.0,3200.0,3.0,7,2.0,1,45.0
21825750,1258000.0,85749,-110.695649,32.257399,39.1,18049.75,1996,6,5.0,5280.0,6.0,6,6.0,2,45.0
21827487,1450000.0,85718,-110.879625,32.326003,1.15,4739.6,2018,4,5.0,3315.0,3.0,6,1.0,1,45.0
21901330,1475000.0,85750,-110.812082,32.270944,18.57,13395.54,1970,5,7.0,6939.0,3.0,9,6.0,3,45.0
21528700,1450000.0,85718,-110.923416,32.28454,2.0,13482.84,2008,4,6.0,5701.0,4.0,7,2.0,2,45.0
21513615,1260000.0,85749,-110.7544,32.240186,11.44,11458.0,2005,6,5.0,5718.0,4.0,5,5.0,5,45.0
21629809,1412500.0,85755,-110.993478,32.462181,0.91,13425.2,2006,3,6.0,4314.0,3.0,5,3.0,2,45.0
21312619,1390000.0,85718,-110.93843,32.340463,1.2,12916.54,2006,3,4.0,4737.0,3.0,5,5.0,2,45.0
21726360,1450000.0,85750,-110.84004,32.319159,0.7,16519.0,1996,4,6.0,6850.0,3.0,4,3.0,3,45.0
21831697,1500000.0,85750,-110.837233,32.316392,0.84,13503.21,2001,4,5.0,5239.0,3.0,11,3.0,2,45.0
21220964,1450000.0,85718,-110.957469,32.352107,5.9,14205.0,1999,4,4.0,5582.0,4.0,5,3.0,2,45.0
21400075,1400000.0,85658,-111.089967,32.466866,0.65,11139.0,2011,3,4.0,3625.0,3.0,6,5.0,2,45.0
21331739,1475000.0,85737,-110.977268,32.406646,3.31,14531.0,2007,5,5.0,6057.0,4.0,6,4.0,2,45.0
21431206,1350000.0,85705,-110.962835,32.231948,0.28,7655.1,1911,6,5.0,5427.0,2.0,6,4.0,3,45.0
21505255,1300000.0,85658,-111.069452,32.459643,1.01,20477.3,2008,5,6.0,5391.0,3.0,5,4.0,3,45.0
21508379,1300000.0,85750,-110.810358,32.296773,2.07,10419.0,2007,4,4.0,5212.0,3.0,5,3.0,1,45.0
21527265,1450000.0,85715,-110.855722,32.254475,2.18,11924.38,1979,7,6.0,8928.0,8.0,5,3.0,4,45.0
21601060,1385000.0,85755,-110.99456,32.46879,0.98,16721.99,2005,4,5.0,4258.0,3.0,5,2.0,2,45.0
21533030,1447500.0,85755,-110.98931,32.467716,1.31,14100.66,2001,4,4.0,4048.0,2.0,4,1.0,2,45.0
21529252,1200000.0,85750,-110.844774,32.326842,1.21,10610.26,2002,4,4.0,4426.0,3.0,5,0.0,1,45.0
21611715,1350000.0,85718,-110.921821,32.313133,1.38,12708.13,2001,5,5.0,5394.0,3.0,5,4.0,3,45.0
21630156,1400000.0,85750,-110.813046,32.285893,0.84,11291.41,2003,3,4.0,5187.0,2.0,6,0.0,3,45.0
21203890,1345500.0,85749,-110.713188,32.242314,9.2,10129.73,1986,5,5.0,5382.0,2.0,6,4.0,1,45.0
21131531,1400000.0,85718,-110.949772,32.346514,1.35,17691.0,2010,5,5.0,5578.0,3.0,5,2.0,2,45.0
21201471,1310000.0,85718,-110.919131,32.29979,1.25,10399.0,2005,4,4.0,5062.0,3.0,5,2.0,2,45.0
21304774,1400000.0,85750,-110.864627,32.332366,1.02,12664.0,2003,5,6.0,6238.0,3.0,5,1.0,1,45.0
21222029,1375000.0,85750,-110.837584,32.326273,1.1,11480.74,1990,5,5.0,4961.0,3.0,5,3.0,3,45.0
21214693,1288000.0,85658,-111.047365,32.482415,1.44,17126.71,2007,4,5.0,5560.0,4.0,5,5.0,2,45.0
21307357,1225000.0,85718,-110.929841,32.302219,1.2,3080.04,2012,4,5.0,4800.0,3.0,5,2.0,4,45.0
21701769,1261000.0,85718,-110.886057,32.332805,1.04,14741.0,1974,5,4.0,5908.0,2.0,10,2.0,3,45.0
21708983,1295000.0,85646,-111.036146,31.613539,13.5,9384.7,1964,5,5.0,7599.0,3.0,5,5.0,1,45.0
21810960,1425000.0,85658,-111.062039,32.464916,2.19,3522.99,2017,4,5.0,4162.0,3.0,10,2.0,1,45.0
21811657,1360000.0,85750,-110.814283,32.28924,4.52,10546.99,1974,5,6.0,6519.0,3.0,6,3.0,2,45.0
21803337,1430000.0,85718,-110.951711,32.346884,4.62,13325.87,2003,5,5.0,4950.0,3.0,14,4.0,3,45.0
21806353,1495000.0,85718,-110.919764,32.309111,4.3,18678.46,1979,5,9.0,10318.0,3.0,7,3.0,4,45.0
4117115,1295000.0,85646,-111.033993,31.611914,13.49,9696.0,1982,5,6.0,5914.0,4.0,4,5.0,1,45.0
21620524,1494392.0,85755,-110.987649,32.461126,1.85,3330.03,2017,3,4.0,3339.0,3.0,2,1.0,2,45.0
21508239,1450000.0,85750,-110.82594,32.28051,2.11,5154.0,2015,5,4.0,4580.0,3.0,5,1.0,1,45.0
21514843,1200000.0,85646,-111.04029,31.594518,91.7,8473.86,1925,6,5.0,6884.0,0.0,0,7.0,2,45.0
21605410,1300000.0,85749,-110.765143,32.27051,6.21,8927.03,2002,5,5.0,5660.0,6.0,5,2.0,3,45.0
21218616,1200000.0,85718,-110.94879,32.35458,7.11,7324.9,1972,3,3.0,3528.0,2.0,3,1.0,3,45.0
21900726,1400000.0,85755,-110.966415,32.45966,1.18,14385.19,2000,4,5.0,5973.0,2.0,13,3.0,2,45.0
4115554,1200000.0,85646,-111.040612,31.594683,91.7,8473.86,1925,6,5.0,6884.0,3.0,8,7.0,2,45.0
21302050,1350000.0,85658,-111.090117,32.465879,0.56,7204.91,2009,4,5.0,3200.0,3.0,5,4.0,3,45.0
21228820,1120150.0,85658,-111.060142,32.456128,2.98,13573.0,2007,4,6.0,4050.0,4.0,4,2.0,3,45.0
21710817,1200000.0,85737,-110.962442,32.406059,1.5,14236.18,2008,6,7.0,8322.0,7.0,6,1.0,4,45.0
21527332,1375000.0,85718,-110.910212,32.298321,1.42,12533.5,1987,4,5.0,6005.0,4.0,5,2.0,3,45.0
21041887,1300000.0,85658,-111.099946,32.470512,0.33,8000.0,2008,2,3.0,2771.0,2.0,5,3.0,4,45.0
21221601,1325000.0,85658,-111.09996,32.47052,0.33,7030.5,2008,2,3.0,2911.0,2.0,5,2.0,4,45.0
21714455,1425000.0,85718,-110.930739,32.327363,1.3,11644.95,2006,4,5.0,4445.0,7.0,5,2.0,1,45.0
21814583,1250000.0,85755,-111.020029,32.449669,24.72,16469.0,2002,3,7.0,2857.0,2.0,14,2.0,1,45.0
21222016,1467523.0,85658,-111.095514,32.470534,0.51,657.44,2014,2,3.0,2673.0,2.0,4,1.0,2,45.0
21309258,2076160.0,85658,-111.094521,32.468721,0.85,1340.87,2014,3,4.0,4100.0,2.0,5,1.0,2,45.0
21907583,1375000.0,85718,-110.917927,32.308898,1.83,10151.0,2000,5,6.0,5785.0,3.0,13,2.0,3,45.0
21601488,1350000.0,85718,-110.921844,32.339712,1.43,11234.0,1993,4,6.0,5659.0,3.0,6,3.0,4,45.0
21525073,1325000.0,85658,-111.051445,32.478547,1.55,18322.6,2009,5,5.0,5237.0,3.0,5,3.0,1,45.0
21526997,1350000.0,85755,-111.003401,32.468078,1.01,6312.84,2014,3,4.0,4050.0,3.0,5,2.0,3,45.0
21211772,1263000.0,85750,-110.866368,32.327303,1.28,9295.0,2002,3,3.0,4415.0,3.0,6,4.0,3,45.0
21231400,1450000.0,85624,-110.654319,31.430558,220.0,1200.0,1980,1,1.0,1200.0,2.0,2,1.0,1,45.0
21706535,1400000.0,85742,-111.031257,32.408704,3.77,10577.73,2006,6,7.0,7000.0,5.0,4,4.0,3,45.0
21728457,1412500.0,85749,-110.69408,32.243769,20.0,11063.0,1991,5,4.0,4914.0,5.0,5,3.0,1,45.0
21721578,1250000.0,85718,-110.882798,32.294902,2.19,4681.4,1967,5,5.0,4001.0,4.0,11,2.0,2,45.0
21913353,1250000.0,85750,-110.874401,32.31992,1.18,12887.82,2008,5,4.0,4662.0,3.0,2,1.0,1,45.0
21131993,1335000.0,85750,-110.837258,32.316408,0.84,10846.0,2001,4,5.0,5239.0,3.0,6,3.0,2,45.0
21627247,1340000.0,85658,-111.065736,32.464027,0.74,13471.34,2003,3,4.0,4020.0,3.0,5,3.0,2,45.0
21431053,1350000.0,85718,-110.923425,32.342333,0.84,8502.0,1988,4,4.0,4824.0,2.0,5,2.0,2,45.0
21113310,910000.0,85637,-110.742582,31.631884,58.0,4630.0,1987,3,3.0,3440.0,7.0,5,3.0,3,45.0
21407337,1443840.0,85658,-111.101901,32.47077,0.4,845.18,2013,3,4.0,2990.0,2.0,5,2.0,2,45.0
21816529,1325000.0,85715,-110.85333,32.254389,0.79,10290.77,2008,4,5.0,4542.0,4.0,4,2.0,1,45.0
21404512,1370000.0,85718,-110.942869,32.338693,1.02,4392.0,2013,5,4.0,4844.0,3.0,6,3.0,2,45.0
21533453,1220000.0,85755,-110.964823,32.467894,1.03,11898.25,2003,4,4.0,4418.0,3.0,5,3.0,1,45.0
21813349,1425000.0,85718,-110.919413,32.287732,2.25,12510.67,2010,5,6.0,5456.0,3.0,10,4.0,3,45.0
21406922,1125000.0,85718,-110.911923,32.288536,2.03,14937.98,1995,5,8.0,6644.0,3.0,6,4.0,1,45.0
21703275,1250000.0,85718,-110.889424,32.291584,0.84,11178.12,2007,4,5.0,4752.0,3.0,5,4.0,3,45.0
21625594,1275000.0,85658,-111.062705,32.47643,2.84,15579.0,2007,3,4.0,4257.0,3.0,5,5.0,1,45.0
21913248,1341387.0,85718,-110.928844,32.307464,1.12,9103.13,1992,4,4.0,5289.0,3.0,11,3.0,1,45.0
21521996,1250000.0,85750,-110.841302,32.320262,1.0,10204.19,1986,4,6.0,5508.0,3.0,7,2.0,4,45.0
21400133,1314000.0,85718,-110.948444,32.348027,1.48,13901.0,2005,5,5.0,4854.0,4.0,5,3.0,2,45.0
21418447,1279000.0,85749,-110.719989,32.248444,7.1,9680.74,2008,5,4.0,4643.0,5.0,5,3.0,2,45.0
21402856,1275000.0,85750,-110.841289,32.320256,1.0,9836.9,1986,3,5.0,5078.0,5.0,7,2.0,4,45.0
21528761,1250000.0,85750,-110.843429,32.329365,1.15,15591.8,2005,4,4.0,5039.0,4.0,5,3.0,2,45.0
21606279,1250000.0,85718,-110.928352,32.295108,3.31,20224.29,1941,6,5.0,5486.0,2.0,5,3.0,3,45.0
21210406,1325000.0,85749,-110.713003,32.270072,5.77,10104.0,1995,5,4.0,5899.0,2.0,6,4.0,2,45.0
21700285,1300000.0,85750,-110.848041,32.319277,0.59,11667.69,1996,5,4.0,5186.0,3.0,8,3.0,2,45.0
21826366,1337500.0,85718,-110.930187,32.289333,1.51,11718.0,2009,4,6.0,4612.0,3.0,12,2.0,3,45.0
21825122,1300000.0,85750,-110.843429,32.329365,1.15,15820.21,2005,4,5.0,5039.0,4.0,12,3.0,3,45.0
21803343,1332000.0,85716,-110.920185,32.217557,0.85,8502.01,1930,5,4.0,4724.0,3.0,7,2.0,3,45.0
21400080,1275000.0,85718,-110.936519,32.339087,1.51,15341.0,2009,4,5.0,5327.0,3.0,6,2.0,3,45.0
21602274,1175000.0,85658,-111.09996,32.47052,0.33,11407.46,2008,3,4.0,3388.0,2.0,4,2.0,1,45.0
21410454,1325000.0,85750,-110.871663,32.316868,1.75,6216.0,2013,4,5.0,5248.0,3.0,5,3.0,2,45.0
21501196,1302000.0,85718,-110.878834,32.323796,1.35,5120.06,1977,4,4.0,3840.0,3.0,5,1.0,1,45.0
21508803,1250000.0,85755,-110.997565,32.451926,7.0,15518.0,2011,4,5.0,4698.0,8.0,4,1.0,2,45.0
21510119,1000000.0,85755,-110.99217,32.458323,3.49,14400.0,2005,3,4.0,4162.0,3.0,6,3.0,2,45.0
21431207,1335000.0,85755,-110.994816,32.456563,1.53,13230.77,2007,4,5.0,4574.0,3.0,5,5.0,1,45.0
21529067,1395000.0,85658,-111.059549,32.45467,1.5,13435.0,2008,3,4.0,4099.0,3.0,5,3.0,2,45.0
21709316,1297500.0,85719,-110.939796,32.232097,0.36,6048.82,1936,4,3.0,4232.0,2.0,5,3.0,2,45.0
21623813,1300000.0,85755,-111.007412,32.467905,1.0,13464.3,2011,4,5.0,3471.0,3.0,5,3.0,3,45.0
21627513,1250000.0,85718,-110.937852,32.340535,1.12,11823.0,2003,3,4.0,3877.0,3.0,5,2.0,1,45.0
21624908,1340000.0,85658,-111.065225,32.464086,0.72,3898.97,2017,3,4.0,3833.0,3.0,5,2.0,3,45.0
21700968,1250000.0,85718,-110.945522,32.345889,1.18,4603.22,2016,4,5.0,4519.0,3.0,5,3.0,2,45.0
21206949,1200000.0,85749,-110.714722,32.241059,27.1,7856.0,1987,4,3.0,3855.0,4.0,5,2.0,2,45.0
21200087,1375000.0,85750,-110.837246,32.324198,0.61,12377.0,1988,4,5.0,5548.0,3.0,6,2.0,2,45.0
21211065,1212500.0,85658,-111.05634,32.454997,1.29,8282.0,2010,4,5.0,4600.0,3.0,5,3.0,3,45.0
21209308,1325000.0,85718,-110.930185,32.289338,1.62,14460.0,2009,4,6.0,4612.0,3.0,5,2.0,3,45.0
21229423,1374000.0,85750,-110.825236,32.28334,0.86,10513.0,2008,5,5.0,4455.0,3.0,5,4.0,1,45.0
21225844,1235000.0,85658,-111.059255,32.473121,2.2,15498.86,2007,4,4.0,3700.0,3.0,5,3.0,3,45.0
21612303,1335000.0,85715,-110.852876,32.256085,1.13,10037.18,1985,5,5.0,5886.0,4.5,5,2.0,4,45.0
21400071,1345000.0,85718,-110.943732,32.337931,0.91,11978.57,2006,4,5.0,4191.0,3.0,6,2.0,3,45.0
21700619,1330000.0,85718,-110.911566,32.336725,0.87,11319.64,2002,4,6.0,6111.0,3.0,5,2.0,2,45.0
21700812,1325000.0,85750,-110.862068,32.332178,1.47,12368.25,2000,4,5.0,4872.0,3.0,6,2.0,2,45.0
21717753,1395000.0,85749,-110.73881,32.271496,6.6,9579.0,1996,3,3.0,3059.0,5.0,6,1.0,2,45.0
21522455,1275000.0,85750,-110.811569,32.286886,0.21,4760.7,1990,2,3.0,2671.0,2.0,8,3.0,2,45.0
21712316,1325000.0,85718,-110.942869,32.338693,1.0,15198.0,2013,4,4.0,4844.0,3.0,8,3.0,1,45.0
21729715,1300000.0,85718,-110.920258,32.340587,0.87,9884.91,2011,4,4.0,4096.0,4.0,12,3.0,1,45.0
21805690,1200000.0,85737,-110.976918,32.407569,3.77,12852.08,2005,4,4.0,4329.0,3.0,8,2.0,2,45.0
21809703,1285000.0,85750,-110.86109,32.323016,0.94,3291.77,2017,4,5.0,4825.0,3.0,9,2.0,2,45.0
21629022,1250000.0,85658,-111.101591,32.468487,0.33,9674.84,2012,3,4.0,3334.0,2.0,10,4.0,3,45.0
21908935,1362000.0,85718,-110.920322,32.293439,0.96,8597.0,1999,5,4.0,4414.0,3.0,15,3.0,1,45.0
21908025,1286765.0,85718,-110.942869,32.338696,1.02,14379.04,2013,4,4.0,4816.0,3.0,12,3.0,1,45.0
21917202,1300000.0,85750,-110.826892,32.319429,1.01,12831.63,2000,6,7.0,5883.0,3.0,11,4.0,4,45.0
21525957,1250000.0,85715,-110.85333,32.254388,0.8,9593.36,2008,4,5.0,4542.0,4.0,4,2.0,2,45.0
21702145,1320000.0,85658,-111.058829,32.47497,2.12,14583.85,2007,4,4.0,4066.0,3.0,10,2.0,4,45.0
21732540,1200000.0,85743,-111.093093,32.323887,3.31,8189.74,2017,6,6.0,7113.0,4.0,9,2.0,4,45.0
21831625,1390000.0,85718,-110.947995,32.349502,1.07,12651.0,2006,4,5.0,4305.0,3.0,13,2.0,3,45.0
21504895,1314888.0,85658,-111.069633,32.45744,1.82,17040.17,2007,4,5.0,4491.0,3.0,5,3.0,4,45.0
21421492,1249000.0,85658,-111.062198,32.463093,2.01,12479.0,2006,4,5.0,4532.0,3.0,5,6.0,2,45.0
21707450,1325000.0,85718,-110.926211,32.295762,1.0,11018.4,2007,4,5.0,4556.0,3.0,5,2.0,1,45.0
21810401,1376272.0,85755,-110.971853,32.462487,1.36,12.08,2018,3,3.0,3557.0,3.0,10,1.0,2,45.0
21503798,1275000.0,85658,-111.053208,32.482189,1.07,13889.2,2010,3,4.0,3778.0,3.0,6,3.0,2,45.0
21426723,1265000.0,85755,-110.993815,32.455826,0.95,15910.01,2009,3,4.0,4945.0,3.0,6,4.0,3,45.0
21524128,1337500.0,85755,-110.995869,32.471382,1.04,21218.1,2005,4,6.0,5819.0,3.0,6,4.0,3,45.0
21125781,1295000.0,85718,-110.943727,32.337936,0.9,12433.0,2006,4,5.0,4191.0,3.0,4,2.0,3,45.0
21722152,1323000.0,85715,-110.859527,32.262884,1.17,9405.02,1968,4,5.0,4801.0,3.0,9,2.0,2,45.0
21916903,1285000.0,85755,-110.993658,32.460019,0.63,14722.89,2008,3,4.0,4209.0,3.0,10,3.0,1,45.0
21221499,1189550.0,85658,-111.100125,32.469548,0.29,845.18,2010,3,4.0,2990.0,3.0,5,2.0,4,45.0
21412499,1225000.0,85749,-110.753448,32.23818,3.93,9054.0,2007,4,5.0,5419.0,4.0,5,2.0,2,45.0
21610400,1275000.0,85718,-110.929391,32.343482,1.01,10500.0,2007,4,5.0,4615.0,3.0,7,2.0,1,45.0
21701982,1300000.0,85718,-110.921223,32.292136,3.36,12695.41,2007,4,4.0,4585.0,3.0,5,2.0,2,45.0
21125701,1200000.0,85750,-110.846659,32.326433,1.05,9450.0,1999,4,3.0,4169.0,3.0,5,2.0,2,45.0
21127604,1250000.0,85718,-110.9406,32.345394,1.2,14910.0,2003,3,4.0,5111.0,3.0,5,2.0,2,45.0
21317020,1150000.0,85658,-111.085082,32.464902,0.75,13534.17,2007,4,5.0,3920.0,3.0,5,3.0,3,45.0
21322171,1220000.0,85748,-110.748185,32.238176,10.0,13011.62,1979,3,5.0,4545.0,0.0,5,2.0,3,45.0
21804473,1344000.0,85658,-111.09506,32.470843,0.0,846.03,2018,3,4.0,2329.0,2.0,4,1.0,1,45.0
21900170,1250000.0,85755,-110.966696,32.46085,0.99,12272.7,2001,3,5.0,4426.0,3.0,11,4.0,2,45.0
21902779,1300000.0,85658,-111.087998,32.469423,0.65,15513.0,2009,4,5.0,4318.0,3.0,11,4.0,2,45.0
21223954,1300000.0,85755,-110.994178,32.455309,1.25,13445.0,2007,3,5.0,5118.0,3.0,4,2.0,2,45.0
21332680,1050000.0,85742,-111.027725,32.359005,2.03,9285.0,1998,3,5.0,6428.0,3.0,5,4.0,3,45.0
21415543,1152030.0,85749,-110.71358,32.276752,3.82,9017.0,2006,3,5.0,5344.0,3.0,5,9.0,3,45.0
21530280,1296500.0,85718,-110.926847,32.341534,0.73,11598.56,1991,5,6.0,5156.0,3.0,5,3.0,3,45.0
21301644,1300000.0,85737,-110.990831,32.404598,2.12,11532.96,2008,4,5.0,4677.0,3.0,5,3.0,2,45.0
21305294,1200000.0,85718,-110.942288,32.347119,0.99,12434.42,2002,3,4.0,4309.0,3.0,5,2.0,2,45.0
21732296,1284000.0,85718,-110.913487,32.289142,1.32,13213.36,1995,4,5.0,4952.0,3.0,4,3.0,2,45.0
21901659,1348000.0,85658,-111.100762,32.468828,0.34,2162.18,2018,3,4.0,3044.0,2.0,7,2.0,2,45.0
21412482,1250000.0,85750,-110.835801,32.323537,0.84,4781.0,2012,4,4.0,3541.0,3.0,5,1.0,3,45.0
21522140,1125000.0,85658,-111.063355,32.468694,1.0,15096.37,2002,3,4.0,3801.0,3.0,6,3.0,3,45.0
21620337,1275000.0,85718,-110.923607,32.316522,1.08,13150.0,2002,5,5.0,5489.0,3.0,5,3.0,3,45.0
21706833,1408464.0,85719,-110.938327,32.242829,0.24,0.0,2016,2,3.0,3346.0,3.0,3,1.0,2,45.0
21220862,1215000.0,85750,-110.849011,32.322049,0.5,9465.0,1993,4,5.0,4448.0,3.0,5,2.0,3,45.0
21731243,1330245.0,85658,-111.101549,32.470705,0.0,2037.47,2017,3,3.0,2400.0,2.0,4,1.0,2,45.0
21728731,1300000.0,85749,-110.732027,32.28869,12.0,9858.0,1987,5,4.0,5500.0,2.0,9,5.0,1,45.0
21731411,1273000.0,85718,-110.927625,32.298323,3.45,10447.62,1930,5,7.0,5371.0,2.0,10,4.0,3,45.0
21802108,1225000.0,85718,-110.959995,32.331485,0.94,13688.15,2008,4,6.0,6093.0,4.0,10,4.0,3,45.0
21306886,1480000.0,85750,-110.868335,32.332501,1.41,19421.93,1991,6,7.0,11336.0,3.0,5,2.0,4,45.0
21330741,1100000.0,85750,-110.810603,32.276485,1.1,10818.58,2008,4,4.0,3404.0,2.0,4,2.0,1,45.0
21119508,1000000.0,85742,-111.031723,32.44019,4.13,3861.65,2009,6,6.0,6520.0,4.0,0,3.0,1,45.0
21213062,1250000.0,85658,-111.090091,32.467754,0.75,10165.69,2007,3,4.0,3400.0,3.0,6,2.0,2,45.0
21213482,1275000.0,85718,-110.928949,32.334833,1.0,3867.82,2012,5,4.0,4547.0,3.0,5,4.0,2,45.0
21324250,1178000.0,85611,-110.591514,31.661903,16.33,9322.2,2004,6,7.0,6046.0,8.0,4,4.0,2,45.0
21725356,1225000.0,85718,-110.92401,32.315963,1.11,9308.69,2001,5,5.0,4235.0,3.0,12,2.0,2,45.0
4113361,1178000.0,85611,-110.591438,31.661827,16.33,11494.0,2007,6,6.0,6046.0,8.0,11,4.0,2,45.0
21408527,1165000.0,85718,-110.942544,32.348593,1.06,13129.23,2005,3,3.0,4385.0,3.0,6,3.0,2,45.0
21408959,1010000.0,85750,-110.86124,32.332306,2.0,13071.96,1990,4,6.0,7002.0,3.0,6,1.0,3,45.0
21325705,1100000.0,85718,-110.912045,32.29347,1.39,12240.46,1997,4,4.0,5571.0,3.0,5,4.0,2,45.0
21428647,1250000.0,85750,-110.826959,32.320396,1.95,10135.26,2001,4,4.0,5063.0,3.0,5,2.0,3,45.0
21032042,1200000.0,85641,-110.589637,32.134424,40.41,7310.0,1985,3,4.0,5957.0,0.0,5,3.0,2,45.0
21324400,1225000.0,85750,-110.843617,32.302272,0.92,8840.88,2007,4,5.0,4470.0,3.0,5,4.0,1,45.0
21515252,1100000.0,85737,-110.991913,32.400682,2.24,12050.74,1997,4,6.0,6327.0,3.0,6,4.0,2,45.0
21329440,1125000.0,85718,-110.883547,32.329763,1.33,8654.0,1986,4,5.0,5023.0,3.0,6,3.0,3,45.0
21302927,1165000.0,85718,-110.9385,32.348433,1.21,15200.03,2002,4,6.0,5327.0,3.0,5,4.0,2,45.0
21500337,1100000.0,85750,-110.866891,32.321968,1.17,6565.93,1994,4,4.0,3870.0,3.0,5,2.0,2,45.0
21507489,1275000.0,85718,-110.933898,32.349731,4.0,9157.0,1995,4,4.0,4398.0,3.0,5,2.0,2,45.0
21429571,1295000.0,85715,-110.851873,32.254056,0.73,10948.2,1994,5,7.0,5655.0,5.0,4,4.0,3,45.0
21519131,1320000.0,85750,-110.85357,32.324748,0.48,8488.24,2008,4,5.0,3461.0,4.0,5,2.0,2,45.0
21526941,1400000.0,85716,-110.924423,32.220585,1.27,11444.0,1929,5,5.0,4927.0,0.0,5,4.0,3,45.0
21531010,1395000.0,85658,-111.1006,32.469025,0.3,2073.96,2015,2,3.0,2934.0,2.0,4,1.0,2,45.0
21601656,1200000.0,85750,-110.83098,32.283092,1.18,9556.54,2004,4,4.0,4762.0,3.0,5,2.0,1,45.0
21611086,1260000.0,85737,-110.946336,32.390448,2.07,11732.61,2006,4,5.0,4200.0,3.0,5,3.0,2,45.0
21623464,1250000.0,85718,-110.926074,32.31454,1.5,8915.11,2003,4,6.0,4608.0,3.0,5,4.0,2,45.0
21622236,1150000.0,85718,-110.885836,32.300503,2.3,12291.11,2006,5,6.0,5316.0,3.0,5,4.0,1,45.0
21201449,1200000.0,85750,-110.827675,32.320051,0.9,9555.0,2004,5,5.0,4674.0,3.0,5,3.0,1,45.0
21206450,1180000.0,85750,-110.868487,32.316324,1.3,9590.16,1993,4,3.0,5029.0,3.0,5,3.0,2,45.0
21224755,1175500.0,85718,-110.94065,32.347873,1.23,11674.0,2004,4,5.0,4143.0,3.0,5,1.0,2,45.0
21300134,1155000.0,85658,-111.066378,32.461881,2.2,22231.69,2008,5,6.0,5600.0,3.0,5,2.0,2,45.0
21303375,1200000.0,85755,-111.000439,32.467823,1.02,3460.0,2013,4,4.0,4100.0,3.0,6,1.0,1,45.0
21314982,1250000.0,85712,-110.88883,32.259241,2.53,9963.38,1983,4,3.0,6503.0,0.0,6,4.0,3,45.0
21323701,1225000.0,85742,-111.026597,32.41299,3.3,10152.0,2008,5,5.0,4960.0,3.0,6,2.0,3,45.0
21726012,1295000.0,85718,-110.930159,32.328491,0.94,13565.77,2007,5,7.0,6190.0,3.0,13,1.0,3,45.0
21715267,1236000.0,85755,-110.961743,32.466246,1.28,13123.0,1998,4,5.0,5253.0,4.0,12,3.0,2,45.0
21718555,1250000.0,85719,-110.940744,32.230185,0.3,5156.78,1936,4,4.0,4647.0,2.0,10,2.0,1,45.0
21811217,1275000.0,85719,-110.941806,32.244107,0.66,7060.48,1951,4,5.0,4400.0,3.0,6,3.0,2,45.0
21805707,1150000.0,85749,-110.806103,32.254868,7.83,8681.22,1958,2,2.0,3100.0,4.0,9,2.0,2,45.0
21902079,1200000.0,85755,-110.970769,32.45979,2.6,11675.01,2006,4,4.0,4282.0,3.0,11,3.0,2,45.0
21508073,1270000.0,85718,-110.876151,32.323772,5.28,10327.0,1992,6,7.0,7574.0,4.0,5,2.0,3,45.0
21218734,1290000.0,85737,-110.97797,32.40919,3.45,11701.0,2006,5,5.0,4881.0,3.0,5,2.0,3,45.0
21123767,1000000.0,85742,-111.027855,32.356862,1.3,10121.43,1973,5,6.0,6097.0,3.5,4,1.0,3,45.0
21809350,1250000.0,85750,-110.84262,32.294969,1.13,11901.96,2006,4,3.0,4412.0,3.0,14,1.0,2,45.0
21308169,1225000.0,85750,-110.855813,32.326515,1.45,11945.53,2001,5,6.0,5753.0,3.0,5,4.0,2,45.0
21703603,1125478.0,85755,-110.973498,32.460529,1.71,3171.39,2017,3,4.0,3436.0,3.0,2,1.0,2,45.0
21807764,1150000.0,85743,-111.104033,32.308202,3.54,12649.18,1999,5,6.0,6451.0,3.0,9,5.0,1,45.0
21306908,1100000.0,85718,-110.923316,32.341935,0.8,10430.0,1991,4,4.0,4197.0,3.0,5,4.0,2,45.0
21809252,1225000.0,85641,-110.759007,31.926042,77.2,16545.72,1922,4,5.0,5936.0,3.0,15,7.0,2,45.0
21811325,1200000.0,85750,-110.864672,32.322961,0.65,4127.07,2017,5,5.0,4995.0,3.0,9,3.0,2,45.0
21916349,1250000.0,85718,-110.941439,32.343458,0.99,10878.6,2006,5,5.0,3890.0,4.0,14,2.0,3,45.0
21907425,1112500.0,85718,-110.923228,32.339207,0.88,10353.04,1989,5,5.0,4365.0,3.0,12,3.0,3,45.0
21402272,1245000.0,85718,-110.944834,32.346687,1.12,11688.46,2000,4,4.0,4335.0,3.0,4,3.0,2,45.0
21418351,1180000.0,85750,-110.859923,32.318022,0.99,8334.92,1999,5,4.0,5001.0,3.0,5,4.0,3,45.0
21402489,900000.0,85718,-110.876201,32.333403,1.35,11066.0,2013,5,5.0,5299.0,3.0,0,3.0,1,45.0
21328152,1200000.0,85718,-110.921843,32.340218,1.43,10587.0,1993,4,5.0,5659.0,3.0,6,3.0,4,45.0
21510601,1090000.0,85718,-110.924917,32.340483,0.76,11977.95,1986,4,4.0,4531.0,3.0,7,2.0,3,45.0
21602405,1060000.0,85737,-110.975759,32.403148,3.31,14401.0,2006,5,6.0,5428.0,3.0,5,2.0,2,45.0
21527725,1026000.0,85755,-110.979521,32.425905,1.06,8303.0,2005,4,4.0,4036.0,3.0,6,2.0,2,45.0
